"EPC","Time","Antenna","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)","DopplerShift(Hz)","Velocity"
"FFFFFFFFFFFFFFFFE2000005","1448518732420356","1","-64","2.1905245651007","125.5078125","299","-0.0631038699979609"
"FFFFFFFFFFFFFFFFE2000005","1448518732420356","1","-64","2.1905245651007","125.5078125","-273","-0.0631038699979609"
"FFFFFFFFFFFFFFFFE2000005","1448518732420356","1","-65","2.1905245651007","125.5078125","-273","-0.0631038699979609"
"FFFFFFFFFFFFFFFFE2000005","1448518732466604","1","-65","2.08621387152447","119.53125","-273","-0.0609960516017399"
"FFFFFFFFFFFFFFFFE2000005","1448518732466604","1","-65","2.08621387152447","119.53125","-156","-0.0609960516017399"
"FFFFFFFFFFFFFFFFE2000005","1448518732466604","1","-64","2.08621387152447","119.53125","-156","-0.0609960516017399"
"FFFFFFFFFFFFFFFFE2000005","1448518732513795","1","-64","1.97576725479671","113.203125","-156","-0.0601365309709092"
"FFFFFFFFFFFFFFFFE2000005","1448518732513795","1","-64","1.97576725479671","113.203125","299","-0.0601365309709092"
"FFFFFFFFFFFFFFFFE2000005","1448518732513795","1","-65","1.97576725479671","113.203125","299","-0.0601365309709092"
"FFFFFFFFFFFFFFFFE2000005","1448518732558712","1","-65","2.12302941043373","121.640625","299","-0.0605074220220255"
"FFFFFFFFFFFFFFFFE2000005","1448518732558712","1","-65","2.12302941043373","121.640625","78","-0.0605074220220255"
"FFFFFFFFFFFFFFFFE2000005","1448518732558712","1","-65","2.12302941043373","121.640625","78","-0.0605074220220255"
"FFFFFFFFFFFFFFFFE2000005","1448518732605193","1","-65","2.03712648631213","116.71875","78","-0.00208833807306795"
"FFFFFFFFFFFFFFFFE2000005","1448518732605193","1","-65","2.03712648631213","116.71875","299","-0.00208833807306795"
"FFFFFFFFFFFFFFFFE2000005","1448518732605193","1","-64","2.03712648631213","116.71875","299","-0.00208833807306795"
"FFFFFFFFFFFFFFFFE2000005","1448518732647612","1","-64","2.04326240946367","117.0703125","299","-0.0205408062944442"
"FFFFFFFFFFFFFFFFE2000005","1448518732647612","1","-64","2.04326240946367","117.0703125","130","-0.0205408062944442"
"FFFFFFFFFFFFFFFFE2000005","1448518732647612","1","-65","2.04326240946367","117.0703125","130","-0.0205408062944442"
"FFFFFFFFFFFFFFFFE2000005","1448518732694614","1","-65","1.94508763903899","111.4453125","130","-0.0108148563654534"
"FFFFFFFFFFFFFFFFE2000005","1448518732694614","1","-65","1.94508763903899","111.4453125","559","-0.0108148563654534"
"FFFFFFFFFFFFFFFFE2000005","1448518732694614","1","-65","1.94508763903899","111.4453125","559","-0.0108148563654534"
"FFFFFFFFFFFFFFFFE2000005","1448518732740382","1","-65","2.06780610206984","118.4765625","559","-0.0282877768995665"
"FFFFFFFFFFFFFFFFE2000005","1448518732740382","1","-65","2.06780610206984","118.4765625","156","-0.0282877768995665"
"FFFFFFFFFFFFFFFFE2000005","1448518732740382","1","-64","2.06780610206984","118.4765625","156","-0.0282877768995665"
"FFFFFFFFFFFFFFFFE2000005","1448518732787705","1","-64","1.98190317794825","113.5546875","156","0.0110105907892279"
"FFFFFFFFFFFFFFFFE2000005","1448518732787705","1","-64","1.98190317794825","113.5546875","481","0.0110105907892279"
"FFFFFFFFFFFFFFFFE2000005","1448518732787705","1","-65","1.98190317794825","113.5546875","481","0.0110105907892279"
